1,"ïΩê¨27îNçëê®í≤ç∏êlå˚ìôäÓñ{èWåvÅiëçñ±è»ìùåvã«Åj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
140,"0301","13108","0","ç]ìåãÊ",251359,2335,2340,2294,2266,2123,2223,2120,2027,1982,1831,1870,1771,1762,1762,1649,1750,1793,1699,1688,1682,1840,1846,1968,2230,2408,2680,2733,3007,3167,3433,3628,3803,3896,3969,4022,4143,4254,4286,4363,4363,4760,4884,4928,4864,4682,4603,4322,4076,3895,3112,3514,3201,2982,2812,2734,2641,2607,2523,2500,2576,2562,2655,2713,2851,2990,3410,3645,3902,3531,2160,2326,2933,2927,2996,2799,2617,2154,2323,2242,2221,2198,1844,1776,1583,1450,1259,1136,1012,891,800,638,531,411,348,295,229,133,116,88,54,30,25,17,4,2,2,1,2,-,-,1,1304,45.1563795965,44.1250533960,11358,10183,8814,8612,10292,15020,19318,21409,24118,20008,15243,12847,13771,16648,13981,11557,8851,5098,2223,620,78,5,1,30355,160638,59062,28433,8025,84,12.1393293475,64.2410669653,23.6196036872,11.3706984463,3.2092939553,0.0335926096
141,"0301","13109","0","ïiêÏãÊ",195765,1693,1621,1629,1478,1378,1369,1344,1319,1228,1200,1128,1128,1098,1092,1138,1153,1146,1134,1186,1442,1523,1534,1689,2051,2231,2279,2534,2739,2973,3024,3356,3279,3293,3263,3200,3375,3330,3439,3525,3476,3549,3652,3736,3566,3514,3253,3255,3075,2892,2426,2707,2515,2260,2181,2059,2051,1974,1862,1829,1863,1888,1842,1912,2013,2100,2445,2543,2671,2647,1590,1737,2076,2071,2078,2049,1815,1541,1676,1714,1743,1610,1473,1496,1352,1165,1124,927,913,818,721,637,450,413,326,260,206,131,105,82,57,42,31,16,11,7,5,1,2,-,1,-,4996,45.4351257280,43.6815759955,7799,6460,5584,6061,9028,13549,16391,17145,18017,14901,11722,9579,9755,11896,10011,8489,7096,4503,2086,581,107,9,-,19843,126148,44778,22871,7286,116,10.4015851632,66.1260477331,23.4723671037,11.9888451478,3.8192788136,0.0608065252
142,"0301","13110","0","ñ⁄çïãÊ",146675,1168,1089,1095,1005,984,955,929,912,861,853,859,852,791,852,788,930,862,878,945,1066,1169,1282,1354,1630,1726,1917,1988,2196,2398,2453,2610,2684,2827,2666,2753,2798,2714,2730,2732,2730,2731,2706,2840,2617,2689,2473,2494,2456,2383,1932,2295,2140,1888,1711,1666,1711,1525,1492,1361,1322,1318,1324,1253,1409,1387,1520,1826,1912,1779,1141,1257,1465,1431,1384,1338,1246,1069,1150,1158,1240,1113,1088,1067,1010,968,916,820,794,663,631,516,407,362,287,244,216,140,79,90,63,38,38,23,10,9,4,2,-,2,1,1,1003,45.2536932286,43.2017577379,5341,4510,4142,4681,7161,10952,13540,13704,13583,11738,9700,7411,6691,8178,6875,5863,5246,3824,1816,588,118,9,1,13993,99161,32518,17465,6356,128,9.6058267890,68.0714207260,22.3227524850,11.9892635510,4.3632269757,0.0878686364
143,"0301","13111","0","ëÂìcãÊ",357329,2704,2653,2598,2555,2504,2495,2576,2467,2482,2341,2393,2475,2404,2397,2473,2626,2505,2576,2711,3064,3260,3404,3849,4631,4878,4869,4884,4934,4874,5166,5163,5257,5105,4907,4925,5066,5123,5250,5162,5310,5644,5868,6131,6133,5934,5889,5628,5522,5385,4189,5041,4611,4453,4064,3798,3994,3820,3691,3547,3373,3581,3588,3734,3902,4225,4580,5053,5393,5071,3228,3459,4228,4122,4180,3938,3659,3178,3320,3305,3470,3215,2832,2849,2660,2441,2190,1988,1847,1696,1448,1257,1001,850,657,525,477,263,193,152,130,90,43,29,22,9,5,4,1,-,1,1,5508,46.0000781647,44.8625716212,13014,12361,12142,13482,20022,24727,25357,25911,29710,26613,21967,18425,19030,23325,19927,16932,13997,9169,4290,1215,193,11,1,37517,225244,89060,45808,14879,205,10.6636613505,64.0223295369,25.3140091126,13.0202574605,4.2291392498,0.0582682671
144,"0301","13112","0","ê¢ìcíJãÊ",474472,3853,3442,3342,3242,3248,3173,3143,3055,3029,2948,2923,2923,3010,3060,3153,3234,3213,3223,3932,4527,4809,4697,4677,4788,4708,4850,5094,5481,5793,5907,6167,6502,6550,6563,6789,7240,7311,7477,7623,7758,7741,8107,8258,8136,8096,7954,7650,7512,7414,6279,7237,6630,6321,5739,5651,5641,5476,5081,4697,4655,4570,4346,4550,4680,4944,5407,6077,6282,6078,3791,4175,4873,4794,4847,4598,4191,3573,3845,4001,4032,3855,3440,3556,3327,2985,2739,2558,2364,2165,1885,1548,1221,1051,839,678,542,337,277,220,143,112,70,54,44,21,10,8,7,4,1,1,24024,45.7728217242,44.8059535573,17127,15348,15069,18129,23679,27125,32571,37409,40338,36809,31578,25550,23090,27635,23287,19642,17163,11711,5337,1519,301,30,1,47544,296278,106626,55704,18899,332,10.5548254183,65.7740738110,23.6711007708,12.3663552730,4.1956008241,0.0737044010
145,"0301","13113","0","èaíJãÊ",116547,919,769,760,684,661,632,660,598,567,518,550,514,512,560,495,505,542,550,694,885,912,1001,1080,1259,1302,1371,1430,1595,1804,1777,1922,2019,1946,2074,2022,2101,2054,2069,2029,2072,2166,2133,2175,2015,1975,1994,1893,1870,1837,1473,1750,1603,1483,1453,1304,1327,1303,1175,1094,1072,1086,1088,1038,1107,1127,1289,1430,1523,1535,993,930,1218,1147,1128,1081,1005,908,941,1032,951,905,819,859,849,703,641,592,524,482,461,404,294,236,181,179,133,86,74,36,24,34,19,17,8,3,5,1,-,1,1,-,5910,46.1198920795,44.2103797468,3793,2975,2631,3176,5554,7977,9983,10325,10464,9067,7593,5971,5446,6770,5504,4837,4135,2700,1294,353,81,8,-,9399,75556,25682,13408,4436,89,8.4953496570,68.2918011154,23.2128492277,12.1189113949,4.0095085731,0.0804432514
146,"0301","13114","0","íÜñÏãÊ",162833,1197,1074,999,922,932,848,857,799,776,754,742,783,718,771,797,842,861,872,1117,1505,1724,1877,1980,2292,2473,2614,2730,2854,2877,2867,2896,2873,2807,2742,2652,2589,2647,2544,2433,2537,2563,2588,2591,2465,2547,2381,2378,2356,2297,1902,2175,2031,2046,1813,1774,1753,1715,1614,1494,1532,1569,1468,1597,1595,1810,1902,2134,2166,2037,1408,1433,1686,1669,1829,1781,1464,1305,1425,1479,1611,1472,1361,1341,1268,1164,1059,895,855,776,696,645,497,397,312,238,222,133,91,81,56,41,30,16,12,6,4,3,2,1,-,1,4601,46.1225605440,43.8924949290,5124,4034,3811,5197,10346,13942,13970,12750,12754,11314,9839,8108,8039,9647,8398,7284,6606,4281,2089,583,105,10,1,12969,106259,39004,20959,7069,116,8.1961929319,67.1539258810,24.6498811871,13.2457404318,4.4674907730,0.0733100763
147,"0301","13115","0","êôï¿ãÊ",292260,2161,1977,1905,1826,1864,1791,1715,1804,1710,1678,1598,1640,1593,1743,1713,1797,1673,1682,2172,2684,2956,3060,3367,3850,3993,4151,4391,4585,4519,4607,4762,4826,4687,4561,4528,4606,4561,4524,4570,4604,4622,4773,4848,4726,4661,4586,4508,4301,4272,3521,4148,3820,3637,3514,3143,3211,3067,2975,2751,2810,2786,2792,2881,3007,3176,3543,3839,4100,3954,2548,2804,3137,3239,3287,3065,2660,2387,2686,2708,2769,2460,2310,2400,2333,2028,1812,1722,1583,1443,1268,1093,848,710,576,493,403,279,236,171,112,79,56,36,27,15,8,8,3,2,-,1,6049,46.1241374371,44.3652649646,9733,8698,8287,10008,17226,22253,23364,22865,23630,21188,18262,14814,14642,17984,15532,13210,11531,7828,3720,1201,213,21,1,26718,188252,71241,37725,12984,235,9.3350709791,65.7738521580,24.8910768629,13.1808351181,4.5365132717,0.0821072565
148,"0301","13116","0","ñLìáãÊ",144340,1022,918,951,847,809,805,768,758,733,680,679,674,723,727,733,770,733,766,1134,1502,1736,1853,2071,2524,2528,2842,2769,2800,2740,2766,2654,2573,2466,2493,2370,2345,2315,2334,2298,2279,2230,2291,2394,2219,2291,2152,2211,1981,2007,1678,1922,1887,1757,1564,1485,1457,1413,1432,1367,1319,1313,1376,1326,1378,1450,1644,1905,1804,1907,1110,1259,1437,1387,1430,1432,1284,1164,1268,1218,1228,1215,1086,1087,1050,976,863,803,752,655,563,589,448,341,276,218,162,116,72,66,43,30,16,15,11,4,4,5,1,-,-,3,2005,45.0609161485,42.4839181287,4547,3744,3536,4905,10712,13917,12556,11571,11425,10029,8615,6988,6843,8370,6945,6162,5414,3636,1872,459,76,10,3,11827,97561,32947,17632,6056,89,8.3092703833,68.5432254892,23.1475041276,12.3876769593,4.2547511153,0.0625285418
149,"0301","13117","0","ñkãÊ",171247,1340,1340,1243,1130,1167,1061,1082,1043,1042,989,951,951,1014,1039,996,1039,1012,1051,1241,1561,1547,1599,1827,2014,2107,2229,2310,2515,2526,2410,2620,2520,2481,2464,2343,2457,2339,2517,2452,2452,2548,2588,2654,2672,2589,2378,2418,2323,2262,1852,2095,2078,1976,1874,1823,1784,1767,1702,1651,1665,1797,1714,1863,1948,2099,2415,2587,2642,2658,1701,1900,2202,2250,2350,2218,2081,1752,1936,1991,1968,1942,1735,1683,1621,1381,1313,1185,1089,908,865,698,590,467,359,294,247,153,117,79,73,48,28,16,13,4,6,1,-,1,-,-,1539,47.8121597096,46.5806451613,6220,5217,4951,5904,9094,11990,12428,12217,13051,11233,9846,8569,9421,12003,10920,9728,8362,5360,2408,669,109,8,-,16388,103753,49567,26644,8554,117,9.6565866076,61.1361868621,29.2072265303,15.6999080774,5.0404223725,0.0689419473
150,"0301","13118","0","çrêÏãÊ",107151,894,857,857,790,856,797,776,793,738,719,704,676,677,704,733,755,680,704,815,912,977,997,1032,1203,1265,1366,1414,1476,1483,1496,1519,1602,1595,1604,1587,1682,1683,1715,1667,1729,1790,1810,1889,1779,1676,1636,1557,1590,1483,1229,1438,1283,1343,1163,1181,1132,1073,1071,1054,1025,1097,1135,1124,1185,1284,1394,1564,1561,1473,965,968,1211,1258,1248,1190,1199,1034,1023,1070,1168,1072,930,869,834,697,675,669,568,525,410,386,309,268,199,144,134,90,74,63,32,31,20,10,11,7,-,1,1,1,1,1,1237,46.1744339747,44.6921241050,4254,3823,3494,3866,5474,7235,7907,8476,8944,7495,6408,5355,5825,6957,5875,5494,4402,2847,1306,393,79,4,1,11571,66985,27358,14526,4630,84,10.9249013350,63.2447079706,25.8303906943,13.7149007685,4.3714711936,0.0793096286
151,"0301","13119","0","î¬ã¥ãÊ",285324,2126,2069,2091,1929,1981,1825,1910,1890,1812,1883,1787,1852,1790,1928,1926,2053,1982,1885,2503,3149,3302,3144,3222,3760,3707,3777,3820,3786,3821,3916,4004,3967,4017,3884,3979,3943,4066,4026,3997,4241,4355,4576,4659,4447,4357,4301,4149,4039,3852,3231,3898,3480,3512,3243,3101,3036,3028,2983,2676,2872,2893,3045,3032,3224,3424,3753,4046,4258,4105,2707,2819,3280,3358,3477,3324,3032,2538,2780,2882,2928,2736,2407,2376,2199,1950,1837,1650,1443,1391,1181,1003,786,653,560,405,314,235,173,133,94,46,48,30,13,7,8,6,2,-,-,-,6188,46.2854737476,45.0985817252,10196,9320,9283,11572,17135,19120,19851,20273,22394,19572,17234,14595,15618,18869,16258,14160,11668,7502,3407,949,144,16,-,28799,177364,72973,37846,12018,160,10.3171930528,63.5403530895,26.1424538576,13.5582655050,4.3054281784,0.0573197295
152,"0301","13120","0","ó˚înãÊ",370113,2875,2850,2787,2685,2756,2769,2773,2720,2699,2615,2717,2787,2810,2932,3003,3034,3041,3008,3355,3593,3719,3992,4170,4567,4490,4709,4765,4909,4949,4961,5190,5330,5139,5114,5069,5198,5222,5375,5348,5625,5702,6108,6301,6114,6063,6169,6022,6076,5837,4713,5451,5230,4900,4589,4370,4311,4198,3828,3773,3576,3615,3439,3601,3766,3951,4382,4761,4820,4812,3115,3209,4107,4113,4147,4202,3826,3362,3516,3684,3718,3470,3117,3118,2910,2644,2302,2091,1952,1868,1504,1258,997,874,691,520,432,306,201,149,117,74,64,42,20,10,2,5,2,3,-,1,2242,45.5602330708,44.6697179614,13953,13576,14249,16031,20938,24293,25842,26768,30288,28817,24540,19686,18372,21890,19778,18106,15259,9717,4340,1205,210,12,1,41778,235575,90518,48850,15485,223,11.3566984079,64.0373935428,24.6059080493,13.2791114276,4.2093559971,0.0606190757
153,"0301","13121","0","ë´óßãÊ",335200,2572,2610,2560,2653,2609,2608,2577,2529,2535,2469,2548,2635,2632,2656,2714,2783,2750,2705,2867,3009,3028,3151,3125,3383,3332,3463,3578,3661,3701,3867,3969,4144,4204,4096,4198,4358,4488,4494,4723,4873,5014,5415,5707,5666,5442,5441,5396,5052,5139,4075,4813,4497,4071,3850,3701,3512,3512,3285,3142,3248,3341,3292,3488,3837,4211,4438,4986,5081,5057,3364,3578,4612,4688,4770,4660,4407,3587,3937,3868,3900,3639,3020,2931,2657,2362,2122,1857,1596,1399,1242,1111,807,714,519,427,362,244,192,146,111,78,46,25,15,12,5,3,1,-,-,2,3618,46.8629509443,46.4167902150,13004,12718,13185,14114,16019,18270,20611,22936,27244,25103,20932,16699,18169,22926,22308,19699,14609,8216,3578,1055,176,9,2,38907,200097,92578,47344,13036,187,11.7337491179,60.3461587179,27.9200921642,14.2782177561,3.9314558691,0.0563963062
154,"0301","13122","0","äãè¸ãÊ",221292,1703,1779,1751,1667,1744,1693,1736,1693,1678,1597,1596,1654,1673,1728,1679,1812,1743,1810,1899,1988,2109,2087,2118,2307,2292,2345,2375,2434,2489,2591,2577,2616,2689,2901,2752,2873,2917,3059,2997,3156,3372,3602,3769,3698,3706,3491,3490,3303,3464,2758,3304,3087,2957,2675,2532,2578,2504,2370,2235,2320,2312,2375,2473,2575,2663,3063,3231,3274,3326,2019,2263,2843,2984,2968,2853,2661,2392,2559,2573,2524,2318,2146,2131,1859,1721,1463,1369,1215,1095,924,813,641,494,424,347,259,170,126,96,70,43,31,24,12,3,5,2,4,1,1,1,31,47.0938913772,46.7694842407,8644,8397,8330,9252,10913,12234,13535,15002,18147,16506,14555,12007,12398,14913,13911,12709,10175,6066,2719,721,113,13,1,25371,134549,61341,32517,9633,127,11.4665485558,60.8100840184,27.7233674258,14.6962184931,4.3536818508,0.0573982762
155,"0301","13123","0","ç]åÀêÏãÊ",337834,2877,3012,2975,2904,2880,2858,2999,3041,2899,2811,2855,3060,3092,3188,3196,3289,3152,3238,3446,3915,3745,3678,3731,3792,4055,3949,3966,4108,4208,4225,4425,4487,4543,4640,4479,4649,4688,4985,5061,5064,5449,5870,6106,6029,6059,5817,5887,5696,5423,4196,4910,4457,4192,3860,3535,3414,3274,3185,2889,3043,3021,3072,3228,3401,3682,4071,4502,4526,4539,2890,3111,3863,3892,3992,3878,3474,2992,3186,3153,3278,2896,2504,2399,2086,1861,1614,1393,1308,1084,1039,808,623,589,498,384,284,169,150,106,84,53,20,32,15,8,7,3,-,-,1,-,2609,43.9270594377,43.3354619340,14648,14608,15391,17040,19001,20456,22574,24447,29513,27019,20954,15805,16404,20528,18736,16083,11746,6438,2902,793,128,11,-,44647,213213,77365,38101,10272,139,13.3185174137,63.6029532404,23.0785293460,11.3657990902,3.0642106048,0.0414646879
156,"0301","13201","2","î™â§éqés",286275,1795,1783,1967,1982,2043,2153,2228,2330,2235,2251,2274,2287,2341,2465,2460,2549,2574,2598,3405,4422,4208,4052,3489,3004,2668,2647,2645,2536,2609,2563,2706,2772,2848,3035,2963,3286,3327,3429,3585,3703,3877,4273,4498,4466,4332,4233,4109,4182,4035,3288,3938,3637,3497,3342,3157,3291,3088,3000,2979,3143,3222,3330,3483,3954,3992,4378,4734,4864,4730,2947,3370,3948,3867,3869,3565,3414,2775,2902,2791,2741,2505,2279,2275,2022,1874,1721,1540,1392,1301,1188,932,744,677,557,417,368,247,172,155,110,70,53,41,21,12,2,1,4,-,1,-,6136,46.7026386901,47.0154232425,9570,11197,11827,15548,17421,13000,14324,17330,21446,19847,17571,15501,17981,21653,18619,14623,10955,7142,3327,1052,197,8,-,32594,169969,77576,37304,11726,205,11.6349383699,60.6730944281,27.6919672020,13.3162465776,4.1857792025,0.0731779581
157,"0301","13000","d","ìåãûìsÅ@êlå˚èWíÜínãÊ",6738029,52666,51308,51264,49092,49549,49032,48602,48498,47165,46000,45698,46981,47268,48195,48436,50161,49294,49550,57361,66137,69239,70319,71873,76871,77638,80382,82153,85050,87094,88924,92186,94520,94626,94365,94231,97767,98780,100765,101153,103962,107334,112692,116241,113544,112309,108768,107202,103817,102304,82549,96750,89387,84746,78963,75429,74671,72084,68772,65692,66319,66986,66571,69171,73636,77482,85461,94251,96637,94025,60417,64690,78960,78416,79448,76652,69967,60020,63782,64445,65056,60721,54176,53529,49622,44785,40457,36433,33286,29919,26326,22620,17829,15049,11978,9587,7945,5074,3917,3006,2195,1500,1026,667,434,219,136,78,44,23,12,17,115618,45.8738597620,44.8658210829,253879,239297,236578,272503,365940,423603,469928,502427,562120,504640,425275,347538,353846,430791,378166,323270,262833,166421,77063,22137,3846,293,17,729754,4227820,1664837,855880,269777,4156,11.0194610392,63.8410995633,25.1394393975,12.9239939955,4.0736976307,0.0627566003
158,"0302","13000","a","ìåãûìs",6560257,51873,50478,50532,48442,48988,48625,48342,48259,47028,45918,45654,47053,47286,48257,48431,49846,48988,49098,55917,63237,65650,66505,67617,72192,72466,74577,76488,79548,81794,83784,87174,89337,89693,89296,89794,93487,94493,97005,97845,100687,104246,109711,113226,110718,109333,105704,104151,100740,99926,80116,94412,87075,82318,77288,74116,73311,70924,67794,64786,65601,66521,66025,68905,73540,77518,85755,94657,96941,94398,60415,64845,79458,78824,79742,76915,70466,60472,64143,64714,65483,61401,54914,54065,50036,45627,41352,37348,34117,30719,27115,23374,18461,15619,12454,10015,8307,5351,4117,3185,2319,1589,1069,709,454,231,142,79,47,21,12,16,69075,46.2371116693,45.3469405131,250313,238172,236681,267086,344430,396191,445294,483517,547234,490637,415209,342416,352509,432166,379784,325278,266043,170651,79923,23279,4052,301,16,725166,4084523,1681493,869543,278222,4369,11.1715555041,62.9241792943,25.9042652016,13.3957575061,4.2861531228,0.0673066939
159,"0302","13001","b","ésïî",6519196,51604,50177,50211,48138,48688,48282,48050,47917,46727,45610,45321,46741,46935,47923,48104,49497,48623,48747,55605,62957,65397,66234,67374,71893,72169,74288,76176,79201,81476,83447,86811,88972,89303,88874,89381,93056,94095,96533,97410,100220,103740,109145,112672,110193,108783,105212,103655,100289,99449,79747,93959,86637,81887,76843,73708,72885,70489,67319,64329,65094,65957,65471,68338,72892,76827,84992,93823,96063,93632,59927,64299,78810,78170,79103,76312,69914,60030,63634,64218,64976,60872,54384,53609,49586,45183,40959,36970,33784,30348,26817,23116,18200,15422,12283,9858,8192,5262,4061,3131,2280,1555,1050,697,449,228,141,78,46,21,12,16,68996,46.2042972311,45.3079496635,248818,236586,235024,265429,343067,394588,443341,481314,544533,488352,413034,340116,349485,428437,376694,322772,263634,168878,78879,22926,3979,298,16,720428,4063259,1666513,861382,274976,4293,11.1690800285,62.9943102539,25.8366097175,13.3543456017,4.2630616105,0.0665560758
160,"0302","13002","b","åSïî",41061,269,301,321,304,300,343,292,342,301,308,333,312,351,334,327,349,365,351,312,280,253,271,243,299,297,289,312,347,318,337,363,365,390,422,413,431,398,472,435,467,506,566,554,525,550,492,496,451,477,369,453,438,431,445,408,426,435,475,457,507,564,554,567,648,691,763,834,878,766,488,546,648,654,639,603,552,442,509,496,507,529,530,456,450,444,393,378,333,371,298,258,261,197,171,157,115,89,56,54,39,34,19,12,5,3,1,1,1,-,-,-,79,51.4018105510,54.5416666667,1495,1586,1657,1657,1363,1603,1953,2203,2701,2285,2175,2300,3024,3729,3090,2506,2409,1773,1044,353,73,3,-,4738,21264,14980,8161,3246,76,11.5611731980,51.8861939388,36.5526328632,19.9136206139,7.9205504856,0.1854472695
161,"0302","13100","1","ì¡ï ãÊïî",4485266,36790,35096,34497,32892,32564,31838,31737,31230,30462,29333,29148,29792,29759,30490,30588,31581,30842,30846,34695,39146,41260,42505,44858,50489,51863,53905,55907,58802,60767,62546,65086,66236,66114,65470,65777,67901,68353,69923,70081,71778,73875,77199,79367,77067,76141,73518,72158,69690,68603,55121,64705,59629,56289,52436,50186,49502,48033,45747,43223,43612,43992,43707,45309,47731,50706,56327,62127,63841,62398,39658,42412,51852,51703,52587,50756,46501,40012,42948,43499,44444,41688,37109,36633,34012,30826,27971,25321,23305,20865,18451,15883,12372,10535,8343,6720,5491,3516,2733,2092,1509,999,696,471,290,148,97,57,33,16,7,14,55505,46.0793962699,44.8461341459,171839,154600,149777,167110,230975,291927,328683,348036,383649,339090,283245,230117,231445,284351,249310,217404,180268,115913,53853,15341,2604,210,14,476216,2834277,1119268,585607,187935,2828,10.7503768262,63.9826166694,25.2670065044,13.2198328533,4.2425539437,0.0638409160
162,"0302","13101","0","êÁë„ìcãÊ",27319,248,239,254,227,249,222,227,210,197,186,205,207,195,188,196,204,168,170,215,226,258,257,278,305,322,343,353,342,410,393,448,442,432,409,452,425,449,493,489,482,514,562,516,512,495,422,484,485,476,314,425,363,364,359,284,280,277,266,247,257,234,237,224,241,224,306,357,297,323,205,245,258,254,255,222,205,181,206,218,226,223,178,192,182,164,164,144,127,128,111,108,73,64,39,50,35,28,21,15,12,8,4,4,1,1,4,-,-,1,-,-,403,44.1565983058,42.7112403101,1217,1042,991,983,1420,1841,2183,2338,2599,2181,1795,1327,1160,1488,1234,1036,939,674,334,111,18,5,-,3250,17827,5839,3117,1142,23,12.0746024669,66.2319809779,21.6934165552,11.5804725814,4.2428295438,0.0854510328
163,"0302","13102","0","íÜâõãÊ",71315,870,738,768,673,608,623,537,518,474,439,395,381,391,372,322,337,324,353,310,324,349,347,469,622,704,821,890,978,1108,1189,1399,1350,1419,1453,1381,1498,1624,1634,1570,1666,1688,1682,1710,1608,1560,1451,1498,1329,1276,973,1221,1035,939,846,803,737,724,578,597,546,556,606,522,576,610,668,781,783,738,514,478,629,608,629,596,540,460,441,521,534,465,432,416,420,341,351,313,272,248,218,201,134,156,102,69,54,44,38,17,24,12,9,8,2,3,-,-,1,-,-,-,146,43.4598842193,41.9919738407,3657,2591,1861,1648,2491,4986,7002,7992,8248,6527,4844,3182,2870,3484,2940,2496,2074,1402,662,177,34,1,-,8109,49790,13270,6846,2276,35,11.3940058171,69.9602354958,18.6457586871,9.6193567424,3.1980216105,0.0491787155
164,"0302","13103","0","ç`ãÊ",120541,1379,1331,1229,1143,1018,975,880,908,832,788,697,708,667,659,624,616,618,641,642,672,697,790,896,1016,1195,1322,1390,1525,1671,1916,2033,2057,2129,2200,2306,2345,2371,2461,2360,2531,2512,2540,2591,2542,2481,2343,2229,2143,2199,1726,2008,1698,1635,1580,1416,1363,1272,1219,1121,1085,1085,1040,1025,1138,1167,1343,1499,1444,1490,953,923,1135,1077,1146,1042,972,832,871,864,901,903,748,780,777,683,625,576,573,480,421,436,316,316,232,187,165,81,80,59,52,28,22,14,12,6,3,-,1,-,-,-,77,44.5062342277,43.1380802518,6100,4383,3355,3189,4594,7824,10725,12068,12666,10640,8337,6060,5455,6729,5323,4440,3891,2675,1487,437,82,4,-,13838,81558,25068,13016,4685,86,11.4872493027,67.7032142383,20.8095364590,10.8048877673,3.8891287024,0.0713906229
165,"0302","13104","0","êVèhãÊ",149900,1086,1035,970,914,849,813,784,771,704,705,700,665,676,730,783,732,761,766,987,1272,1536,1730,1882,2142,2138,2296,2428,2410,2489,2595,2521,2637,2431,2392,2396,2478,2410,2339,2373,2338,2394,2547,2582,2464,2466,2274,2255,2313,2241,1668,2041,1917,1868,1744,1691,1583,1562,1479,1418,1429,1406,1240,1429,1541,1628,1741,1989,2084,2014,1311,1352,1681,1685,1678,1598,1448,1247,1399,1451,1468,1354,1228,1228,1150,1083,968,850,881,751,688,609,454,395,316,252,208,136,104,87,55,24,34,7,8,7,3,2,-,-,-,-,3028,46.4514543276,44.3183292782,4854,3777,3554,4518,9428,12218,12377,11938,12453,10751,9261,7471,7244,9139,7994,7013,6043,4138,2026,590,80,5,-,12185,97659,37028,19895,6839,85,8.2963396699,66.4925921891,25.2110681410,13.5458085952,4.6564355357,0.0578735225
166,"0302","13105","0","ï∂ãûãÊ",105709,894,833,884,854,831,784,789,780,792,668,690,666,657,681,675,711,660,627,798,937,1066,1099,1161,1319,1314,1308,1294,1462,1474,1482,1567,1708,1670,1625,1662,1759,1747,1769,1779,1804,1849,1890,1912,1863,1876,1772,1794,1678,1679,1383,1627,1456,1361,1302,1233,1195,1179,1071,1022,1047,968,1020,1020,1052,1120,1212,1322,1343,1353,826,851,1027,964,1023,1057,912,782,880,948,951,911,780,740,723,716,670,605,524,482,465,363,313,245,226,161,153,91,71,42,32,18,17,13,2,2,3,1,2,-,-,-,1238,45.0751069675,43.7002147075,4296,3813,3369,3733,5959,7020,8232,8858,9390,8306,6979,5514,5180,6056,4922,4473,3870,2746,1308,389,52,6,-,11478,69171,23822,12844,4501,58,10.9867810206,66.2107187641,22.8025002154,12.2943209120,4.3083726584,0.0555177992
167,"0302","13106","0","ë‰ìåãÊ",89052,730,659,597,580,549,518,505,510,518,480,462,538,518,514,502,549,484,504,515,585,567,656,692,806,901,995,1015,1125,1211,1259,1326,1344,1416,1421,1356,1425,1407,1462,1403,1479,1457,1545,1597,1579,1559,1566,1462,1427,1320,1127,1224,1142,1067,996,963,973,905,916,855,892,868,882,986,988,1021,1164,1305,1425,1293,852,908,1171,1098,1180,1137,1024,856,952,964,950,923,849,801,788,718,622,583,567,455,444,374,331,286,189,176,116,70,76,47,40,26,15,12,10,2,4,1,1,-,-,-,847,48.0561929596,46.4900820793,3115,2531,2534,2637,3622,5605,6863,7176,7737,6902,5392,4541,4745,6039,5494,4746,4079,2671,1356,349,65,6,-,8180,55220,24805,13272,4447,71,9.2738506887,62.6041607619,28.1219885494,15.0467660563,5.0416643047,0.0804943030
168,"0302","13107","0","ñnìcãÊ",123025,1084,914,957,866,819,822,768,807,814,804,719,797,835,766,822,793,812,770,820,818,911,959,1051,1288,1411,1557,1663,1825,1876,1919,1977,2006,1948,1893,1912,1859,1925,1953,1886,1980,1908,2103,2158,2000,2051,1937,1892,1810,1805,1470,1637,1561,1472,1296,1368,1329,1234,1279,1178,1274,1261,1288,1363,1399,1489,1626,1773,1764,1760,1129,1226,1548,1561,1528,1591,1441,1210,1272,1203,1289,1215,1093,1005,934,901,788,731,674,585,561,461,352,292,227,199,163,96,77,70,40,20,16,11,7,1,1,-,-,-,-,1,615,46.7573809329,45.2989158493,4640,4015,3939,4013,5620,8840,9736,9603,10220,8914,7334,6294,6800,8052,7454,6415,5148,3339,1531,446,55,1,1,12594,77374,32442,16936,5373,57,10.2883751328,63.2088881627,26.5027367045,13.8354709583,4.3893472755,0.0465648231
